time_sec,ECG_I,ECG_I_filtered,,,X2:ECG(raw),,X2:ECG(filt)
59.0133,0.5253,0.0072,,,525.3,,7.2
59.0167,0.5244,0.0092,,,524.4,,9.2
59.02,0.5253,0.0081,,,525.3,,8.1
59.0233,0.5265,0.0085,,,526.5,,8.5
59.0267,0.5283,0.0144,,,528.3,,14.4
59.03,0.5412,0.0209,,,541.2,,20.9
59.0333,0.5373,0.0231,,,537.3,,23.1
59.0367,0.5418,0.0239,,,541.8,,23.9
59.04,0.5427,0.0249,,,542.7,,24.9
59.0433,0.5406,0.0255,,,540.6,,25.5
59.0467,0.5451,0.0261,,,545.1,,26.1
59.05,0.5406,0.0243,,,540.6,,24.3
59.0533,0.5364,0.0198,,,536.4,,19.8
59.0567,0.5379,0.0188,,,537.9,,18.8
59.06,0.5337,0.019,,,533.7,,19
59.0633,0.5316,0.0119,,,531.6,,11.9
59.0667,0.5184,0.0027,,,518.4,,2.7
59.07,0.5181,0.0005,,,518.1,,0.5
59.0733,0.5181,0.0001,,,518.1,,0.1
59.0767,0.5118,-0.0042,,,511.8,,-4.2
59.08,0.5112,-0.0073,,,511.2,,-7.3
59.0833,0.5103,-0.0062,,,510.3,,-6.2
59.0867,0.5145,-0.003,,,514.5,,-3
59.09,0.5187,0.0017,,,518.7,,1.7
59.0933,0.5244,0.0066,,,524.4,,6.6
59.0967,0.5259,0.0095,,,525.9,,9.5
59.1,0.5286,0.0105,,,528.6,,10.5
59.1033,0.5286,0.0117,,,528.6,,11.7
59.1067,0.5304,0.0131,,,530.4,,13.1
59.11,0.5313,0.0138,,,531.3,,13.8
59.1133,0.5313,0.0138,,,531.3,,13.8
59.1167,0.5292,0.0121,,,529.2,,12.1
59.12,0.5262,0.0086,,,526.2,,8.6
59.1233,0.5259,0.0079,,,525.9,,7.9
59.1267,0.5262,0.01,,,526.2,,10
59.13,0.5295,0.0105,,,529.5,,10.5
59.1333,0.5268,0.0104,,,526.8,,10.4
59.1367,0.5289,0.0108,,,528.9,,10.8
59.14,0.5253,0.0083,,,525.3,,8.3
59.1433,0.525,0.0064,,,525,,6.4
59.1467,0.5244,0.0083,,,524.4,,8.3
59.15,0.5286,0.01,,,528.6,,10
59.1533,0.5283,0.0102,,,528.3,,10.2
59.1567,0.5235,0.0075,,,523.5,,7.5
59.16,0.522,0.0029,,,522,,2.9
59.1633,0.5235,0.0055,,,523.5,,5.5
59.1667,0.531,0.0154,,,531,,15.4
59.17,0.561,0.0413,,,561,,41.3
59.1733,0.6294,0.1107,,,629.4,,110.7
59.1767,0.7065,0.1921,,,706.5,,192.1
59.18,0.7137,0.1895,,,713.7,,189.5
59.1833,0.5826,0.0672,,,582.6,,67.2
59.1867,0.3816,-0.1378,,,381.6,,-137.8
59.19,0.1188,-0.3985,,,118.8,,-398.5
59.1933,-0.1557,-0.6778,,,-155.7,,-677.8
59.1967,-0.4032,-0.9035,,,-403.2,,-903.5
59.2,-0.48,-1.0136,,,-480,,-1013.6
59.2033,-0.4782,-0.9673,,,-478.2,,-967.3
59.2067,-0.2475,-0.7694,,,-247.5,,-769.4
59.2094,-0.0009,-0.5078,,,-0.9,,-507.8
59.2133,0.2061,-0.2916,,,206.1,,-291.6
59.2167,0.3426,-0.1769,,,342.6,,-176.9
59.22,0.3375,-0.1591,,,337.5,,-159.1
59.2233,0.3423,-0.1679,,,342.3,,-167.9
59.2267,0.3723,-0.1329,,,372.3,,-132.9
59.2294,0.4326,-0.0732,,,432.6,,-73.2
59.2333,0.4647,-0.0391,,,464.7,,-39.1
59.2367,0.4827,-0.0251,,,482.7,,-25.1
59.24,0.4917,-0.0126,,,491.7,,-12.6
59.2433,0.5013,-0.0031,,,501.3,,-3.1
59.2467,0.5145,0.0069,,,514.5,,6.9
59.2494,0.5223,0.0182,,,522.3,,18.2
59.2533,0.5289,0.0237,,,528.9,,23.7
59.2567,0.5331,0.0263,,,533.1,,26.3
59.26,0.5352,0.0301,,,535.2,,30.1
59.2633,0.5364,0.032,,,536.4,,32
59.2667,0.5412,0.0325,,,541.2,,32.5
59.27,0.5367,0.0341,,,536.7,,34.1
59.2733,0.5433,0.0351,,,543.3,,35.1
59.2767,0.5382,0.0333,,,538.2,,33.3
59.28,0.5355,0.0288,,,535.5,,28.8
59.2833,0.5316,0.0266,,,531.6,,26.6
59.2867,0.5391,0.0308,,,539.1,,30.8
59.29,0.5412,0.0379,,,541.2,,37.9
59.2933,0.5508,0.0414,,,550.8,,41.4
59.2967,0.5421,0.0382,,,542.1,,38.2
59.3,0.5391,0.0311,,,539.1,,31.1
59.3033,0.5343,0.0282,,,534.3,,28.2
59.3067,0.537,0.0308,,,537,,30.8
59.31,0.5382,0.0308,,,538.2,,30.8
59.3133,0.5331,0.0269,,,533.1,,26.9
59.3167,0.5322,0.0254,,,532.2,,25.4
59.32,0.5334,0.0262,,,533.4,,26.2
59.3233,0.5328,0.0264,,,532.8,,26.4
59.3267,0.5331,0.026,,,533.1,,26
59.33,0.5325,0.0251,,,532.5,,25.1
59.3333,0.5295,0.0235,,,529.5,,23.5
59.3367,0.5295,0.021,,,529.5,,21
59.34,0.5235,0.0179,,,523.5,,17.9
59.3433,0.5262,0.0178,,,526.2,,17.8
59.3467,0.5274,0.0209,,,527.4,,20.9
59.35,0.5289,0.0216,,,528.9,,21.6
59.3533,0.5262,0.0183,,,526.2,,18.3
59.3567,0.5205,0.014,,,520.5,,14
59.36,0.5169,0.0089,,,516.9,,8.9
59.3633,0.5118,0.0046,,,511.8,,4.6
59.3667,0.5109,0.0037,,,510.9,,3.7
59.37,0.5097,0.0023,,,509.7,,2.3
59.3733,0.5058,-0.0022,,,505.8,,-2.2
59.3767,0.5007,-0.0053,,,500.7,,-5.3
59.38,0.5019,-0.007,,,501.9,,-7
59.3833,0.4965,-0.0099,,,496.5,,-9.9
59.3867,0.4965,-0.0105,,,496.5,,-10.5
59.39,0.4995,-0.0089,,,499.5,,-8.9
59.3933,0.495,-0.011,,,495,,-11
59.3967,0.4908,-0.0167,,,490.8,,-16.7
59.4,0.4866,-0.0218,,,486.6,,-21.8
59.4033,0.4797,-0.0249,,,479.7,,-24.9
59.4067,0.4845,-0.0256,,,484.5,,-25.6
59.41,0.4779,-0.0265,,,477.9,,-26.5
59.4133,0.4773,-0.031,,,477.3,,-31
59.4167,0.4707,-0.0365,,,470.7,,-36.5
59.42,0.4659,-0.0389,,,465.9,,-38.9
59.4233,0.4713,-0.0383,,,471.3,,-38.3
59.4267,0.4668,-0.037,,,466.8,,-37
59.43,0.471,-0.0372,,,471,,-37.2
59.4333,0.4683,-0.038,,,468.3,,-38
59.4367,0.4686,-0.037,,,468.6,,-37
59.44,0.4698,-0.0373,,,469.8,,-37.3
59.4433,0.4662,-0.0403,,,466.2,,-40.3
59.4467,0.4653,-0.0395,,,465.3,,-39.5
59.45,0.4755,-0.0324,,,475.5,,-32.4
59.4533,0.48,-0.0247,,,480,,-24.7
59.4567,0.489,-0.0173,,,489,,-17.3
59.46,0.4989,-0.0075,,,498.9,,-7.5
59.4633,0.51,0.0045,,,510,,4.5
59.4667,0.5232,0.017,,,523.2,,17
59.47,0.5346,0.0285,,,534.6,,28.5
59.4733,0.5451,0.0386,,,545.1,,38.6
59.4767,0.5529,0.0479,,,552.9,,47.9
59.48,0.5634,0.0549,,,563.4,,54.9
59.4833,0.5643,0.0602,,,564.3,,60.2
59.4867,0.5754,0.0667,,,575.4,,66.7
59.49,0.5787,0.0733,,,578.7,,73.3
59.4933,0.5859,0.0781,,,585.9,,78.1
59.4967,0.5889,0.0824,,,588.9,,82.4
59.5,0.5928,0.0849,,,592.8,,84.9
59.5033,0.5934,0.0865,,,593.4,,86.5
59.5067,0.5988,0.0906,,,598.8,,90.6
59.51,0.6021,0.0946,,,602.1,,94.6
59.5133,0.6042,0.0958,,,604.2,,95.8
59.5167,0.606,0.0978,,,606,,97.8
59.52,0.6066,0.0985,,,606.6,,98.5
59.5233,0.6039,0.0942,,,603.9,,94.2
59.5267,0.6,0.0925,,,600,,92.5
59.53,0.6069,0.0966,,,606.9,,96.6
59.5333,0.6081,0.0993,,,608.1,,99.3
59.5367,0.6093,0.1002,,,609.3,,100.2
59.54,0.6129,0.1022,,,612.9,,102.2
59.5433,0.6114,0.1024,,,611.4,,102.4
59.5467,0.6117,0.1009,,,611.7,,100.9
59.55,0.6102,0.1002,,,610.2,,100.2
59.5533,0.6099,0.099,,,609.9,,99
59.5567,0.6075,0.0972,,,607.5,,97.2
59.56,0.6072,0.0958,,,607.2,,95.8
59.5633,0.6063,0.0953,,,606.3,,95.3
59.5667,0.6081,0.0971,,,608.1,,97.1
59.57,0.6111,0.0987,,,611.1,,98.7
59.5733,0.6069,0.0962,,,606.9,,96.2
59.5767,0.6072,0.0941,,,607.2,,94.1
59.58,0.606,0.0949,,,606,,94.9
59.5833,0.6072,0.094,,,607.2,,94
59.5867,0.606,0.0938,,,606,,93.8
59.59,0.6099,0.0974,,,609.9,,97.4
59.5933,0.612,0.0982,,,612,,98.2
59.5967,0.6078,0.0957,,,607.8,,95.7
59.6,0.6123,0.098,,,612.3,,98
59.6033,0.6144,0.1013,,,614.4,,101.3
59.6067,0.6129,0.0989,,,612.9,,98.9
59.61,0.6096,0.0958,,,609.6,,95.8
59.6133,0.6108,0.0962,,,610.8,,96.2
59.6167,0.6096,0.0958,,,609.6,,95.8
59.62,0.6084,0.0932,,,608.4,,93.2
59.6233,0.6063,0.0919,,,606.3,,91.9
59.6267,0.6099,0.0945,,,609.9,,94.5
59.63,0.6135,0.0988,,,613.5,,98.8
59.6333,0.6168,0.1005,,,616.8,,100.5
59.6367,0.6144,0.0998,,,614.4,,99.8
59.64,0.6168,0.1001,,,616.8,,100.1
59.6433,0.6165,0.1007,,,616.5,,100.7
59.6467,0.6165,0.1009,,,616.5,,100.9
59.65,0.6204,0.1023,,,620.4,,102.3
59.6533,0.6189,0.1046,,,618.9,,104.6
59.6567,0.6258,0.106,,,625.8,,106
59.66,0.6207,0.1063,,,620.7,,106.3
59.6633,0.6246,0.1052,,,624.6,,105.2
59.6667,0.6216,0.1048,,,621.6,,104.8
59.6694,0.6252,0.1081,,,625.2,,108.1
59.6733,0.6309,0.1111,,,630.9,,111.1
59.6767,0.6246,0.1085,,,624.6,,108.5
59.6794,0.6258,0.1055,,,625.8,,105.5
59.6833,0.6255,0.1078,,,625.5,,107.8
59.6867,0.6294,0.1101,,,629.4,,110.1
59.69,0.6276,0.1085,,,627.6,,108.5
59.6933,0.627,0.1074,,,627,,107.4
59.6967,0.6273,0.1082,,,627.3,,108.2
59.7,0.627,0.1065,,,627,,106.5
59.7033,0.6231,0.1034,,,623.1,,103.4
59.7067,0.6243,0.1041,,,624.3,,104.1
59.71,0.6288,0.1077,,,628.8,,107.7
59.7133,0.6288,0.109,,,628.8,,109
59.7167,0.6291,0.1073,,,629.1,,107.3
59.72,0.6261,0.1052,,,626.1,,105.2
59.7233,0.624,0.1031,,,624,,103.1
59.7267,0.6249,0.1022,,,624.9,,102.2
59.73,0.6246,0.1042,,,624.6,,104.2
59.7333,0.6297,0.1062,,,629.7,,106.2
59.7367,0.6258,0.1047,,,625.8,,104.7
59.74,0.6264,0.103,,,626.4,,103
59.7433,0.6276,0.1053,,,627.6,,105.3
59.7467,0.6324,0.1096,,,632.4,,109.6
59.75,0.6351,0.1114,,,635.1,,111.4
59.7533,0.6321,0.1094,,,632.1,,109.4
59.7567,0.6303,0.1062,,,630.3,,106.2
59.76,0.6282,0.1041,,,628.2,,104.1
59.7633,0.6255,0.1026,,,625.5,,102.6
59.7667,0.6282,0.1023,,,628.2,,102.3
59.7694,0.6291,0.1058,,,629.1,,105.8
59.7733,0.6357,0.1108,,,635.7,,110.8
59.7767,0.6375,0.1114,,,637.5,,111.4
59.78,0.6312,0.1079,,,631.2,,107.9
59.7828,0.6315,0.1045,,,631.5,,104.5
59.7867,0.6279,0.1028,,,627.9,,102.8
59.7894,0.6291,0.1038,,,629.1,,103.8
59.7933,0.633,0.1059,,,633,,105.9
59.7967,0.6309,0.1053,,,630.9,,105.3
59.8,0.6297,0.103,,,629.7,,103
59.8033,0.63,0.1032,,,630,,103.2
59.8067,0.6312,0.104,,,631.2,,104
59.81,0.6285,0.1024,,,628.5,,102.4
59.8133,0.6297,0.1005,,,629.7,,100.5
59.8167,0.6252,0.0995,,,625.2,,99.5
59.8194,0.6273,0.0983,,,627.3,,98.3
59.8233,0.6255,0.0977,,,625.5,,97.7
59.8267,0.6267,0.0992,,,626.7,,99.2
59.83,0.6312,0.1018,,,631.2,,101.8
59.8333,0.6309,0.1029,,,630.9,,102.9
59.8367,0.6309,0.1022,,,630.9,,102.2
59.84,0.6309,0.1008,,,630.9,,100.8
59.8433,0.6279,0.1004,,,627.9,,100.4
59.8467,0.6324,0.1009,,,632.4,,100.9
59.85,0.6285,0.1006,,,628.5,,100.6
59.8533,0.6297,0.0987,,,629.7,,98.7
59.8561,0.6273,0.0975,,,627.3,,97.5
59.8594,0.6267,0.0969,,,626.7,,96.9
59.8633,0.6264,0.0948,,,626.4,,94.8
59.8661,0.6225,0.0931,,,622.5,,93.1
59.87,0.6267,0.0947,,,626.7,,94.7
59.8728,0.6273,0.0968,,,627.3,,96.8
59.8767,0.6276,0.0965,,,627.6,,96.5
59.88,0.6285,0.0959,,,628.5,,95.9
59.8833,0.6261,0.0963,,,626.1,,96.3
59.8867,0.6315,0.0973,,,631.5,,97.3
59.89,0.6294,0.0993,,,629.4,,99.3
59.8928,0.6363,0.103,,,636.3,,103
59.8967,0.6408,0.1079,,,640.8,,107.9
59.8994,0.642,0.1104,,,642,,110.4
59.9033,0.642,0.1077,,,642,,107.7
59.9061,0.6399,0.1072,,,639.9,,107.2
59.9094,0.6477,0.1146,,,647.7,,114.6
59.9133,0.6528,0.1182,,,652.8,,118.2
59.9167,0.6432,0.11,,,643.2,,110
59.92,0.6378,0.1033,,,637.8,,103.3
59.9233,0.6378,0.1033,,,637.8,,103.3
59.9267,0.6315,0.097,,,631.5,,97
59.93,0.6198,0.0854,,,619.8,,85.4
59.9333,0.6177,0.0818,,,617.7,,81.8
59.9367,0.6168,0.0827,,,616.8,,82.7
59.94,0.6138,0.078,,,613.8,,78
59.9433,0.6063,0.0707,,,606.3,,70.7
59.9467,0.6024,0.0674,,,602.4,,67.4
59.95,0.6063,0.0704,,,606.3,,70.4
59.9528,0.6141,0.0774,,,614.1,,77.4
59.9567,0.6153,0.0811,,,615.3,,81.1
59.9594,0.6198,0.0812,,,619.8,,81.2
59.9633,0.6198,0.0855,,,619.8,,85.5
59.9667,0.63,0.0918,,,630,,91.8
59.97,0.6273,0.0918,,,627.3,,91.8
59.9733,0.6285,0.0898,,,628.5,,89.8
59.9761,0.6261,0.0914,,,626.1,,91.4
59.98,0.6309,0.0905,,,630.9,,90.5
59.9828,0.6204,0.0857,,,620.4,,85.7
59.9861,0.6246,0.0852,,,624.6,,85.2
59.99,0.6264,0.0886,,,626.4,,88.6
59.9933,0.627,0.0897,,,627,,89.7
59.9961,0.6282,0.0895,,,628.2,,89.5
60,0.6282,0.0882,,,628.2,,88.2
60.0033,0.6198,0.0851,,,619.8,,85.1
60.0061,0.6291,0.0846,,,629.1,,84.6
60.01,0.6192,0.0855,,,619.2,,85.5
60.0128,0.627,0.0847,,,627,,84.7
60.0161,0.6252,0.0864,,,625.2,,86.4
60.02,0.6261,0.0872,,,626.1,,87.2
60.0233,0.6222,0.0829,,,622.2,,82.9
60.0267,0.6261,0.0836,,,626.1,,83.6
60.03,0.6261,0.0895,,,626.1,,89.5
60.0333,0.6492,0.1076,,,649.2,,107.6
60.0367,0.7146,0.171,,,714.6,,171
60.04,0.7917,0.2565,,,791.7,,256.5
60.0433,0.8154,0.2686,,,815.4,,268.6
60.0467,0.7065,0.1647,,,706.5,,164.7
60.05,0.5076,-0.0305,,,507.6,,-30.5
60.0533,0.249,-0.2952,,,249,,-295.2
60.0567,-0.039,-0.5845,,,-39,,-584.5
60.06,-0.3054,-0.828,,,-305.4,,-828
60.0633,-0.4134,-0.971,,,-413.4,,-971
60.0667,-0.4413,-0.9596,,,-441.3,,-959.6
60.07,-0.2499,-0.7846,,,-249.9,,-784.6
60.0733,0.0105,-0.5349,,,10.5,,-534.9
60.0761,0.1995,-0.3093,,,199.5,,-309.3
60.0794,0.3897,-0.1608,,,389.7,,-160.8
60.0828,0.4053,-0.115,,,405.3,,-115
60.0861,0.4152,-0.1156,,,415.2,,-115.6
60.09,0.4614,-0.0718,,,461.4,,-71.8
60.0933,0.5247,-0.0044,,,524.7,,-4.4
60.0967,0.552,0.0251,,,552,,25.1
60.1,0.5709,0.0359,,,570.9,,35.9
60.1028,0.5805,0.053,,,580.5,,53
60.1067,0.5937,0.0641,,,593.7,,64.1
60.1094,0.6072,0.0738,,,607.2,,73.8
60.1133,0.6129,0.0844,,,612.9,,84.4
60.1161,0.6165,0.0856,,,616.5,,85.6
60.1194,0.6201,0.0873,,,620.1,,87.3
60.1228,0.6231,0.0939,,,623.1,,93.9
60.1267,0.6285,0.0956,,,628.5,,95.6
60.13,0.627,0.0961,,,627,,96.1
60.1333,0.6303,0.0978,,,630.3,,97.8
60.1367,0.6276,0.096,,,627.6,,96
60.14,0.627,0.0945,,,627,,94.5
60.1433,0.6267,0.0941,,,626.7,,94.1
60.1467,0.6246,0.0916,,,624.6,,91.6
60.15,0.6231,0.0917,,,623.1,,91.7
60.1533,0.6288,0.0929,,,628.8,,92.9
60.1567,0.6186,0.0887,,,618.6,,88.7
60.1594,0.6204,0.0842,,,620.4,,84.2
60.1633,0.6159,0.0838,,,615.9,,83.8
60.1667,0.6192,0.0849,,,619.2,,84.9
60.17,0.6195,0.0859,,,619.5,,85.9
60.1733,0.6201,0.0851,,,620.1,,85.1
60.1767,0.6159,0.0829,,,615.9,,82.9
60.18,0.6177,0.0819,,,617.7,,81.9
60.1833,0.6141,0.0805,,,614.1,,80.5
60.1867,0.6147,0.0786,,,614.7,,78.6
60.19,0.6105,0.0776,,,610.5,,77.6
60.1928,0.6126,0.0743,,,612.6,,74.3
60.1967,0.6015,0.07,,,601.5,,70
60.2,0.6087,0.0696,,,608.7,,69.6
60.2028,0.6012,0.0684,,,601.2,,68.4
60.2061,0.6009,0.0635,,,600.9,,63.5
60.21,0.5967,0.0616,,,596.7,,61.6
60.2133,0.5979,0.0617,,,597.9,,61.7
60.2167,0.5937,0.0578,,,593.7,,57.8
60.22,0.5892,0.0526,,,589.2,,52.6
60.2228,0.5853,0.0498,,,585.3,,49.8
60.2267,0.5853,0.0477,,,585.3,,47.7
60.23,0.5814,0.0463,,,581.4,,46.3
60.2328,0.5826,0.0446,,,582.6,,44.6
60.2367,0.5772,0.0417,,,577.2,,41.7
60.24,0.5775,0.0399,,,577.5,,39.9
60.2433,0.5733,0.0372,,,573.3,,37.2
60.2467,0.5682,0.0306,,,568.2,,30.6
60.25,0.5616,0.0252,,,561.6,,25.2
60.2528,0.5592,0.0219,,,559.2,,21.9
60.2567,0.5529,0.0156,,,552.9,,15.6
60.26,0.546,0.0097,,,546,,9.7
60.2633,0.5457,0.0076,,,545.7,,7.6
60.2667,0.5403,0.0039,,,540.3,,3.9
60.27,0.5358,-0.0013,,,535.8,,-1.3
60.2733,0.5343,-0.0038,,,534.3,,-3.8
60.2767,0.5283,-0.0069,,,528.3,,-6.9
60.2794,0.5277,-0.0117,,,527.7,,-11.7
60.2833,0.5208,-0.0138,,,520.8,,-13.8
60.2867,0.5235,-0.0152,,,523.5,,-15.2
60.29,0.5166,-0.0197,,,516.6,,-19.7
60.2928,0.5124,-0.0242,,,512.4,,-24.2
60.2967,0.5124,-0.0252,,,512.4,,-25.2
60.3,0.5124,-0.0238,,,512.4,,-23.8
60.3028,0.513,-0.0236,,,513,,-23.6
60.3067,0.5115,-0.0258,,,511.5,,-25.8
60.31,0.5112,-0.025,,,511.2,,-25
60.3128,0.5169,-0.0193,,,516.9,,-19.3
60.3167,0.5229,-0.0149,,,522.9,,-14.9
60.32,0.5241,-0.0109,,,524.1,,-10.9
60.3233,0.5379,0.0004,,,537.9,,0.4
60.3261,0.5529,0.0162,,,552.9,,16.2
60.33,0.5637,0.0282,,,563.7,,28.2
60.3333,0.5745,0.0363,,,574.5,,36.3
60.3361,0.5778,0.0422,,,577.8,,42.2
60.3394,0.5847,0.0472,,,584.7,,47.2
60.3433,0.5907,0.0538,,,590.7,,53.8
60.3467,0.597,0.06,,,597,,60
60.35,0.6,0.0625,,,600,,62.5
60.3533,0.6015,0.0646,,,601.5,,64.6
60.3567,0.6069,0.0685,,,606.9,,68.5
60.36,0.6078,0.0714,,,607.8,,71.4
60.3628,0.6126,0.0734,,,612.6,,73.4
60.3661,0.6126,0.0757,,,612.6,,75.7
60.3694,0.6159,0.0771,,,615.9,,77.1
60.3733,0.6168,0.0789,,,616.8,,78.9
60.3761,0.6216,0.0827,,,621.6,,82.7
60.38,0.6213,0.0835,,,621.3,,83.5
60.3833,0.6204,0.0802,,,620.4,,80.2
60.3867,0.6171,0.0798,,,617.1,,79.8
60.39,0.6228,0.0819,,,622.8,,81.9
60.3933,0.6186,0.0807,,,618.6,,80.7
60.3967,0.6198,0.0792,,,619.8,,79.2
60.3994,0.6201,0.0811,,,620.1,,81.1
60.4028,0.6225,0.0823,,,622.5,,82.3
60.4061,0.6225,0.0827,,,622.5,,82.7
60.41,0.6252,0.0846,,,625.2,,84.6
60.4133,0.6231,0.0835,,,623.1,,83.5
60.4167,0.6213,0.0796,,,621.3,,79.6
60.4194,0.6192,0.0796,,,619.2,,79.6
60.4233,0.6225,0.0811,,,622.5,,81.1
60.4261,0.6213,0.0798,,,621.3,,79.8
60.43,0.6192,0.0794,,,619.2,,79.4
60.4333,0.6213,0.0779,,,621.3,,77.9
60.4367,0.6105,0.0711,,,610.5,,71.1
60.4394,0.6117,0.0681,,,611.7,,68.1
60.4433,0.6141,0.074,,,614.1,,74
60.4467,0.6228,0.079,,,622.8,,79
60.4494,0.6186,0.0784,,,618.6,,78.4
60.4533,0.6219,0.0776,,,621.9,,77.6
60.4567,0.618,0.0772,,,618,,77.2
60.46,0.6183,0.0746,,,618.3,,74.6
60.4628,0.6132,0.0708,,,613.2,,70.8
60.4667,0.6114,0.0684,,,611.4,,68.4
60.4694,0.6126,0.0695,,,612.6,,69.5
60.4733,0.6153,0.0719,,,615.3,,71.9
60.4761,0.6147,0.0716,,,614.7,,71.6
60.48,0.6132,0.0693,,,613.2,,69.3
60.4833,0.6114,0.0683,,,611.4,,68.3
60.4861,0.6138,0.0693,,,613.8,,69.3
60.49,0.6147,0.0714,,,614.7,,71.4
60.4933,0.6165,0.0718,,,616.5,,71.8
60.4967,0.6117,0.0678,,,611.7,,67.8
60.5,0.6072,0.0625,,,607.2,,62.5
60.5033,0.6039,0.0599,,,603.9,,59.9
60.5067,0.6063,0.0606,,,606.3,,60.6
60.51,0.606,0.0628,,,606,,62.8
60.5128,0.6102,0.0634,,,610.2,,63.4
60.5161,0.6048,0.0617,,,604.8,,61.7
60.52,0.6084,0.0615,,,608.4,,61.5
60.5233,0.6066,0.063,,,606.6,,63
60.5261,0.6087,0.0612,,,608.7,,61.2
60.53,0.6015,0.0586,,,601.5,,58.6
60.5328,0.6093,0.0604,,,609.3,,60.4
60.5361,0.6042,0.0619,,,604.2,,61.9
60.54,0.609,0.0599,,,609,,59.9
60.5433,0.6039,0.0602,,,603.9,,60.2
60.5461,0.6093,0.0618,,,609.3,,61.8
60.55,0.6042,0.0584,,,604.2,,58.4
60.5533,0.6003,0.0536,,,600.3,,53.6
60.5561,0.5994,0.0535,,,599.4,,53.5
60.56,0.6024,0.0543,,,602.4,,54.3
60.5633,0.597,0.0522,,,597,,52.2
60.5667,0.5994,0.0505,,,599.4,,50.5
60.5694,0.597,0.0515,,,597,,51.5
60.5733,0.5991,0.051,,,599.1,,51
60.5767,0.5934,0.047,,,593.4,,47
60.58,0.5928,0.0444,,,592.8,,44.4
60.5833,0.5919,0.046,,,591.9,,46
60.5867,0.5961,0.0472,,,596.1,,47.2
60.59,0.5928,0.0461,,,592.8,,46.1
60.5933,0.5937,0.0458,,,593.7,,45.8
60.5967,0.5934,0.0456,,,593.4,,45.6
60.6,0.5922,0.0436,,,592.2,,43.6
60.6033,0.5883,0.0424,,,588.3,,42.4
60.6067,0.5952,0.044,,,595.2,,44
60.61,0.5901,0.0453,,,590.1,,45.3
60.6128,0.5946,0.0438,,,594.6,,43.8
60.6161,0.5895,0.0428,,,589.5,,42.8
60.62,0.5928,0.0431,,,592.8,,43.1
60.6228,0.5871,0.0404,,,587.1,,40.4
60.6261,0.5871,0.036,,,587.1,,36
60.6294,0.5832,0.0373,,,583.2,,37.3
60.6333,0.5901,0.0393,,,590.1,,39.3
60.6361,0.5823,0.0345,,,582.3,,34.5
60.6394,0.5808,0.0316,,,580.8,,31.6
60.6428,0.5841,0.0358,,,584.1,,35.8
60.6461,0.588,0.0372,,,588,,37.2
60.65,0.5811,0.0349,,,581.1,,34.9
60.6533,0.5883,0.0359,,,588.3,,35.9
60.6567,0.582,0.0355,,,582,,35.5
60.6594,0.5826,0.0314,,,582.6,,31.4
60.6628,0.5775,0.0294,,,577.5,,29.4
60.6661,0.5793,0.0286,,,579.3,,28.6
60.67,0.5745,0.0264,,,574.5,,26.4
60.6733,0.5766,0.0257,,,576.6,,25.7
60.6761,0.5736,0.025,,,573.6,,25
60.6794,0.5718,0.0215,,,571.8,,21.5
60.6833,0.5679,0.019,,,567.9,,19
60.6867,0.5703,0.0193,,,570.3,,19.3
60.6894,0.5664,0.0183,,,566.4,,18.3
60.6928,0.567,0.0157,,,567,,15.7
60.6967,0.5631,0.014,,,563.1,,14
60.6994,0.5634,0.0137,,,563.4,,13.7
60.7028,0.564,0.0138,,,564,,13.8
60.7067,0.5637,0.0133,,,563.7,,13.3
60.71,0.5604,0.0123,,,560.4,,12.3
60.7128,0.5643,0.0118,,,564.3,,11.8
60.7167,0.5583,0.0106,,,558.3,,10.6
60.7194,0.5574,0.0062,,,557.4,,6.2
60.7233,0.5499,0.0001,,,549.9,,0.1
60.7261,0.5475,-0.0026,,,547.5,,-2.6
60.7294,0.5472,-0.0015,,,547.2,,-1.5
60.7328,0.5526,-0.0003,,,552.6,,-0.3
60.7367,0.5463,0.0004,,,546.3,,0.4
60.74,0.5535,-0.0004,,,553.5,,-0.4
60.7428,0.5442,-0.0029,,,544.2,,-2.9
60.7461,0.5502,-0.0012,,,550.2,,-1.2
60.7494,0.5553,0.0057,,,555.3,,5.7
60.7528,0.558,0.008,,,558,,8
60.7567,0.5523,0.0022,,,552.3,,2.2
60.76,0.5478,-0.002,,,547.8,,-2
60.7633,0.5517,0.0015,,,551.7,,1.5
60.7661,0.5541,0.0039,,,554.1,,3.9
60.7694,0.5463,-0.0025,,,546.3,,-2.5
60.7728,0.543,-0.0092,,,543,,-9.2
60.7767,0.5385,-0.009,,,538.5,,-9
60.78,0.5379,-0.0137,,,537.9,,-13.7
60.7833,0.5217,-0.028,,,521.7,,-28
60.7861,0.5139,-0.0352,,,513.9,,-35.2
60.79,0.5196,-0.0305,,,519.6,,-30.5
60.7928,0.5223,-0.0286,,,522.3,,-28.6
60.7967,0.5127,-0.0341,,,512.7,,-34.1
60.8,0.5112,-0.0413,,,511.2,,-41.3
60.8033,0.5013,-0.0466,,,501.3,,-46.6
60.8061,0.5034,-0.0452,,,503.4,,-45.2
60.81,0.5124,-0.0391,,,512.4,,-39.1
60.8133,0.5094,-0.0378,,,509.4,,-37.8
60.8167,0.5109,-0.0384,,,510.9,,-38.4
60.82,0.5172,-0.0336,,,517.2,,-33.6
60.8228,0.5157,-0.0307,,,515.7,,-30.7
